person,year_month,screen_time_seconds
chris wallace,2019-04-01,11311
chris wallace,2019-05-01,13759
chris wallace,2019-06-01,10944
chris wallace,2019-07-01,11475
chris wallace,2019-08-01,5800
chris wallace,2019-09-01,11457
chris wallace,2019-10-01,14643
chris wallace,2019-11-01,18675
chris wallace,2019-12-01,17105
chris wallace,2020-01-01,14718
chris wallace,2020-02-01,12459
chris wallace,2020-03-01,11258
chris wallace,2020-04-01,10561
chris wallace,2020-05-01,13958
chris wallace,2020-06-01,19480
chris wallace,2020-07-01,13880
christine romans,2010-01-01,9711
christine romans,2010-02-01,7327
christine romans,2010-03-01,14276
christine romans,2010-04-01,13251
christine romans,2010-05-01,7849
christine romans,2010-06-01,8427
christine romans,2010-07-01,8180
christine romans,2010-08-01,192
christine romans,2010-09-01,1074
christine romans,2010-10-01,19753
christine romans,2010-11-01,16973
christine romans,2010-12-01,14025
christine romans,2011-01-01,15735
christine romans,2011-02-01,14290
christine romans,2011-03-01,11822
christine romans,2011-04-01,9412
christine romans,2011-05-01,12888
christine romans,2011-06-01,15825
christine romans,2011-07-01,11970
christine romans,2011-08-01,18568
christine romans,2011-09-01,24753
christine romans,2011-10-01,20349
christine romans,2011-11-01,25810
christine romans,2011-12-01,19299
christine romans,2012-01-01,9688
christine romans,2012-02-01,11538
christine romans,2012-03-01,16293
christine romans,2012-04-01,10671
christine romans,2012-05-01,15490
christine romans,2012-06-01,12358
christine romans,2012-07-01,9177
christine romans,2012-08-01,5647
christine romans,2012-09-01,9773
christine romans,2012-10-01,8595
christine romans,2012-11-01,10740
christine romans,2012-12-01,10710
christine romans,2013-01-01,13576
christine romans,2013-02-01,8827
christine romans,2013-03-01,6568
christine romans,2013-04-01,15735
christine romans,2013-05-01,18116
christine romans,2013-06-01,18890
christine romans,2013-07-01,8933
christine romans,2013-08-01,8957
christine romans,2013-09-01,5847
christine romans,2013-10-01,11861
christine romans,2013-11-01,8903
christine romans,2013-12-01,7946
christine romans,2014-01-01,14224
christine romans,2014-02-01,12479
christine romans,2014-03-01,7984
christine romans,2014-04-01,8323
christine romans,2014-05-01,11404
christine romans,2014-06-01,7516
christine romans,2014-07-01,4438
christine romans,2014-08-01,6058
christine romans,2014-09-01,8880
christine romans,2014-10-01,9429
christine romans,2014-11-01,8498
christine romans,2014-12-01,14473
christine romans,2015-01-01,8717
christine romans,2015-02-01,8121
christine romans,2015-03-01,9781
christine romans,2015-04-01,7038
christine romans,2015-05-01,3546
christine romans,2015-06-01,4029
christine romans,2015-07-01,5032
christine romans,2015-08-01,7258
christine romans,2015-09-01,7899
christine romans,2015-10-01,7379
christine romans,2015-11-01,2983
christine romans,2015-12-01,5939
christine romans,2016-01-01,6198
christine romans,2016-02-01,4971
christine romans,2016-03-01,5344
christine romans,2016-04-01,4286
christine romans,2016-05-01,3996
christine romans,2016-06-01,5245
christine romans,2016-07-01,3190
christine romans,2016-08-01,6962
christine romans,2016-09-01,6908
christine romans,2016-10-01,5232
christine romans,2016-11-01,5775
christine romans,2016-12-01,2988
christine romans,2017-01-01,5632
christine romans,2017-02-01,2171
christine romans,2017-03-01,6353
christine romans,2017-04-01,2560
christine romans,2017-05-01,2586
christine romans,2017-06-01,1350
christine romans,2017-07-01,3350
christine romans,2017-08-01,6917
christine romans,2017-09-01,6448
christine romans,2017-10-01,6154
christine romans,2017-11-01,6865
christine romans,2017-12-01,5956
christine romans,2018-01-01,18699
christine romans,2018-02-01,10817
christine romans,2018-03-01,10104
christine romans,2018-04-01,4902
christine romans,2018-05-01,7225
christine romans,2018-06-01,7311
christine romans,2018-07-01,6893
christine romans,2018-08-01,7228
christine romans,2018-09-01,8126
christine romans,2018-10-01,10356
christine romans,2018-11-01,6370
christine romans,2018-12-01,6589
christine romans,2019-01-01,11308
christine romans,2019-02-01,11222
christine romans,2019-03-01,6511
christine romans,2019-04-01,10918
christine romans,2019-05-01,13115
christine romans,2019-06-01,10867
christine romans,2019-07-01,5861
christine romans,2019-08-01,3971
christine romans,2019-09-01,8489
christine romans,2019-10-01,9404
christine romans,2019-11-01,6165
christine romans,2019-12-01,7401
christine romans,2020-01-01,9044
christine romans,2020-02-01,8908
christine romans,2020-03-01,11812
christine romans,2020-04-01,8730
christine romans,2020-05-01,9861
christine romans,2020-06-01,5457
christine romans,2020-07-01,4596
chuck todd,2010-01-01,28337
chuck todd,2010-02-01,18862
chuck todd,2010-03-01,25239
chuck todd,2010-04-01,21865
chuck todd,2010-05-01,7885
chuck todd,2010-06-01,12476
chuck todd,2010-07-01,28971
chuck todd,2010-08-01,32910
chuck todd,2010-09-01,20519
chuck todd,2010-10-01,26065
chuck todd,2010-11-01,13772
chuck todd,2010-12-01,12383
chuck todd,2011-01-01,21578
chuck todd,2011-02-01,13567
chuck todd,2011-03-01,24826
chuck todd,2011-04-01,14763
chuck todd,2011-05-01,14340
chuck todd,2011-06-01,14919
chuck todd,2011-07-01,25286
chuck todd,2011-08-01,22619
chuck todd,2011-09-01,19702
chuck todd,2011-10-01,15515
chuck todd,2011-11-01,10056
chuck todd,2011-12-01,19518
chuck todd,2012-01-01,26876
chuck todd,2012-02-01,18615
chuck todd,2012-03-01,23715
chuck todd,2012-04-01,15089
chuck todd,2012-05-01,21455
chuck todd,2012-06-01,16525
chuck todd,2012-07-01,12106
chuck todd,2012-08-01,19115
chuck todd,2012-09-01,21242
chuck todd,2012-10-01,28866
chuck todd,2012-11-01,20897
chuck todd,2012-12-01,19846
chuck todd,2013-01-01,15228
chuck todd,2013-02-01,15254
chuck todd,2013-03-01,11291
chuck todd,2013-04-01,20939
chuck todd,2013-05-01,13221
chuck todd,2013-06-01,15243
chuck todd,2013-07-01,11766
chuck todd,2013-08-01,16056
chuck todd,2013-09-01,18952
chuck todd,2013-10-01,21643
chuck todd,2013-11-01,16321
chuck todd,2013-12-01,14872
chuck todd,2014-01-01,18776
chuck todd,2014-02-01,14852
chuck todd,2014-03-01,19406
chuck todd,2014-04-01,13543
chuck todd,2014-05-01,21512
chuck todd,2014-06-01,19425
chuck todd,2014-07-01,14761
chuck todd,2014-08-01,10667
chuck todd,2014-09-01,13700
chuck todd,2014-10-01,15372
chuck todd,2014-11-01,11180
chuck todd,2014-12-01,9899
chuck todd,2015-01-01,11053
chuck todd,2015-02-01,8947
chuck todd,2015-03-01,11444
chuck todd,2015-04-01,11276
chuck todd,2015-05-01,7821
chuck todd,2015-06-01,9291
chuck todd,2015-07-01,14334
chuck todd,2015-08-01,17034
chuck todd,2015-09-01,16531
chuck todd,2015-10-01,22855
chuck todd,2015-11-01,19626
chuck todd,2015-12-01,20690
chuck todd,2016-01-01,32009
chuck todd,2016-02-01,34332
chuck todd,2016-03-01,30062
chuck todd,2016-04-01,27696
chuck todd,2016-05-01,23218
chuck todd,2016-06-01,20391
chuck todd,2016-07-01,21939
chuck todd,2016-08-01,15485
chuck todd,2016-09-01,24257
chuck todd,2016-10-01,19236
chuck todd,2016-11-01,15835
chuck todd,2016-12-01,16812
chuck todd,2017-01-01,19321
chuck todd,2017-02-01,18212
chuck todd,2017-03-01,18780
chuck todd,2017-04-01,19565
chuck todd,2017-05-01,15929
chuck todd,2017-06-01,20817
chuck todd,2017-07-01,15270
chuck todd,2017-08-01,18022
chuck todd,2017-09-01,16157
chuck todd,2017-10-01,15915
chuck todd,2017-11-01,12127
chuck todd,2017-12-01,13899
chuck todd,2018-01-01,20990
chuck todd,2018-02-01,15000
chuck todd,2018-03-01,15578
chuck todd,2018-04-01,13770
chuck todd,2018-05-01,16732
chuck todd,2018-06-01,9907
chuck todd,2018-07-01,11666
chuck todd,2018-08-01,18841
chuck todd,2018-09-01,14283
chuck todd,2018-10-01,16477
chuck todd,2018-11-01,16576
chuck todd,2018-12-01,15461
chuck todd,2019-01-01,17208
chuck todd,2019-02-01,15813
chuck todd,2019-03-01,16002
chuck todd,2019-04-01,12321
chuck todd,2019-05-01,19337
chuck todd,2019-06-01,15169
chuck todd,2019-07-01,10266
chuck todd,2019-08-01,15095
chuck todd,2019-09-01,15643
chuck todd,2019-10-01,20378
chuck todd,2019-11-01,13632
chuck todd,2019-12-01,15708
chuck todd,2020-01-01,13119
chuck todd,2020-02-01,18081
chuck todd,2020-03-01,16410
chuck todd,2020-04-01,34935
chuck todd,2020-05-01,42807
chuck todd,2020-06-01,33204
chuck todd,2020-07-01,23541
dana bash,2010-01-01,5800
dana bash,2010-02-01,5124
dana bash,2010-03-01,16467
dana bash,2010-04-01,5373
dana bash,2010-05-01,2067
dana bash,2010-06-01,5760
dana bash,2010-07-01,408
dana bash,2010-08-01,264
dana bash,2010-09-01,8439
dana bash,2010-10-01,9213
dana bash,2010-11-01,9676
dana bash,2010-12-01,13397
dana bash,2011-01-01,8729
dana bash,2011-02-01,2559
dana bash,2011-03-01,4047
dana bash,2011-04-01,15460
dana bash,2011-05-01,6371
dana bash,2011-06-01,11427
dana bash,2011-07-01,27
dana bash,2011-08-01,33
dana bash,2011-09-01,27
dana bash,2011-10-01,21
dana bash,2011-11-01,81
dana bash,2011-12-01,6123
dana bash,2012-01-01,11079
dana bash,2012-02-01,4365
dana bash,2012-03-01,3891
dana bash,2012-04-01,7438
dana bash,2012-05-01,3603
dana bash,2012-06-01,4236
dana bash,2012-07-01,9100
dana bash,2012-08-01,9777
dana bash,2012-09-01,8616
dana bash,2012-10-01,10191
dana bash,2012-11-01,12926
dana bash,2012-12-01,24191
dana bash,2013-01-01,13872
dana bash,2013-02-01,4749
dana bash,2013-03-01,5876
dana bash,2013-04-01,7063
dana bash,2013-05-01,11520
dana bash,2013-06-01,10122
dana bash,2013-07-01,4313
dana bash,2013-08-01,7792
dana bash,2013-09-01,26280
dana bash,2013-10-01,31690
dana bash,2013-11-01,11881
dana bash,2013-12-01,9550
dana bash,2014-01-01,9823
dana bash,2014-02-01,5427
dana bash,2014-03-01,1912
dana bash,2014-04-01,2554
dana bash,2014-05-01,8599
dana bash,2014-06-01,15452
dana bash,2014-07-01,5007
dana bash,2014-08-01,2204
dana bash,2014-09-01,5080
dana bash,2014-10-01,1725
dana bash,2014-11-01,10027
dana bash,2014-12-01,6516
dana bash,2015-01-01,6289
dana bash,2015-02-01,9156
dana bash,2015-03-01,8981
dana bash,2015-04-01,6122
dana bash,2015-05-01,4951
dana bash,2015-06-01,7611
dana bash,2015-07-01,11181
dana bash,2015-08-01,8664
dana bash,2015-09-01,12988
dana bash,2015-10-01,12876
dana bash,2015-11-01,6167
dana bash,2015-12-01,11843
dana bash,2016-01-01,14613
dana bash,2016-02-01,19925
dana bash,2016-03-01,19583
dana bash,2016-04-01,14983
dana bash,2016-05-01,21256
dana bash,2016-06-01,16169
dana bash,2016-07-01,13533
dana bash,2016-08-01,19559
dana bash,2016-09-01,14877
dana bash,2016-10-01,22409
dana bash,2016-11-01,18365
dana bash,2016-12-01,13054
dana bash,2017-01-01,17363
dana bash,2017-02-01,12316
dana bash,2017-03-01,17536
dana bash,2017-04-01,12813
dana bash,2017-05-01,21257
dana bash,2017-06-01,18466
dana bash,2017-07-01,17527
dana bash,2017-08-01,7134
dana bash,2017-09-01,11385
dana bash,2017-10-01,14302
dana bash,2017-11-01,14710
dana bash,2017-12-01,19806
dana bash,2018-01-01,19349
dana bash,2018-02-01,21621
dana bash,2018-03-01,10434
dana bash,2018-04-01,19284
dana bash,2018-05-01,20079
dana bash,2018-06-01,15824
dana bash,2018-07-01,23933
dana bash,2018-08-01,15063
dana bash,2018-09-01,16356
dana bash,2018-10-01,14195
dana bash,2018-11-01,11478
dana bash,2018-12-01,23898
dana bash,2019-01-01,16088
dana bash,2019-02-01,22782
dana bash,2019-03-01,16439
dana bash,2019-04-01,15015
dana bash,2019-05-01,11333
dana bash,2019-06-01,10991
dana bash,2019-07-01,11262
dana bash,2019-08-01,7139
dana bash,2019-09-01,19547
dana bash,2019-10-01,14907
dana bash,2019-11-01,10930
dana bash,2019-12-01,23325
dana bash,2020-01-01,20692
dana bash,2020-02-01,17610
dana bash,2020-03-01,16208
dana bash,2020-04-01,12085
dana bash,2020-05-01,18887
dana bash,2020-06-01,15188
dana bash,2020-07-01,29723
dana perino,2010-01-01,3226
dana perino,2010-02-01,5256
dana perino,2010-03-01,6750
dana perino,2010-04-01,4941
dana perino,2010-05-01,1023
dana perino,2010-06-01,3333
dana perino,2010-07-01,10631
dana perino,2010-08-01,7879
dana perino,2010-09-01,5775
dana perino,2010-10-01,6705
dana perino,2010-11-01,5610
dana perino,2010-12-01,7948
dana perino,2011-01-01,5220
dana perino,2011-02-01,4037
dana perino,2011-03-01,3985
dana perino,2011-04-01,5869
dana perino,2011-05-01,3147
dana perino,2011-06-01,3663
dana perino,2011-07-01,8911
dana perino,2011-08-01,11263
dana perino,2011-09-01,15094
dana perino,2011-10-01,17702
dana perino,2011-11-01,15520
dana perino,2011-12-01,13307
dana perino,2012-01-01,14333
dana perino,2012-02-01,12861
dana perino,2012-03-01,15775
dana perino,2012-04-01,11917
dana perino,2012-05-01,14813
dana perino,2012-06-01,12622
dana perino,2012-07-01,14940
dana perino,2012-08-01,12738
dana perino,2012-09-01,11755
dana perino,2012-10-01,18364
dana perino,2012-11-01,14189
dana perino,2012-12-01,17991
dana perino,2013-01-01,15806
dana perino,2013-02-01,12957
dana perino,2013-03-01,17193
dana perino,2013-04-01,12814
dana perino,2013-05-01,17961
dana perino,2013-06-01,13467
dana perino,2013-07-01,12720
dana perino,2013-08-01,13148
dana perino,2013-09-01,15035
dana perino,2013-10-01,13938
dana perino,2013-11-01,14917
dana perino,2013-12-01,18252
dana perino,2014-01-01,14200
dana perino,2014-02-01,13355
dana perino,2014-03-01,11226
dana perino,2014-04-01,14161
dana perino,2014-05-01,13834
dana perino,2014-06-01,15677
dana perino,2014-07-01,15909
dana perino,2014-08-01,9563
dana perino,2014-09-01,15239
dana perino,2014-10-01,15003
dana perino,2014-11-01,14637
dana perino,2014-12-01,15900
dana perino,2015-01-01,11305
dana perino,2015-02-01,10032
dana perino,2015-03-01,8839
dana perino,2015-04-01,9269
dana perino,2015-05-01,9911
dana perino,2015-06-01,4708
dana perino,2015-07-01,8291
dana perino,2015-08-01,8148
dana perino,2015-09-01,6390
dana perino,2015-10-01,8314
dana perino,2015-11-01,7733
dana perino,2015-12-01,6727
dana perino,2016-01-01,7647
dana perino,2016-02-01,7706
dana perino,2016-03-01,12050
dana perino,2016-04-01,8176
dana perino,2016-05-01,7277
dana perino,2016-06-01,7753
dana perino,2016-07-01,4662
dana perino,2016-08-01,8588
dana perino,2016-09-01,7641
dana perino,2016-10-01,12051
dana perino,2016-11-01,8999
dana perino,2016-12-01,4726
dana perino,2017-01-01,6091
dana perino,2017-02-01,5744
dana perino,2017-03-01,10405
dana perino,2017-04-01,21553
dana perino,2017-05-01,12382
dana perino,2017-06-01,18935
dana perino,2017-07-01,21486
dana perino,2017-08-01,24928
dana perino,2017-09-01,21505
dana perino,2017-10-01,17073
dana perino,2017-11-01,16503
dana perino,2017-12-01,15195
dana perino,2018-01-01,22821
dana perino,2018-02-01,18501
dana perino,2018-03-01,21809
dana perino,2018-04-01,19985
dana perino,2018-05-01,22361
dana perino,2018-06-01,17115
dana perino,2018-07-01,21710
dana perino,2018-08-01,24263
dana perino,2018-09-01,14870
dana perino,2018-10-01,23839
dana perino,2018-11-01,22979
dana perino,2018-12-01,22617
dana perino,2019-01-01,22878
dana perino,2019-02-01,20884
dana perino,2019-03-01,24465
dana perino,2019-04-01,21904
dana perino,2019-05-01,21744
dana perino,2019-06-01,22606
dana perino,2019-07-01,18832
dana perino,2019-08-01,28568
dana perino,2019-09-01,24435
dana perino,2019-10-01,31061
dana perino,2019-11-01,24049
dana perino,2019-12-01,22453
dana perino,2020-01-01,16471
dana perino,2020-02-01,22934
dana perino,2020-03-01,28144
dana perino,2020-04-01,44631
dana perino,2020-05-01,46704
dana perino,2020-06-01,46816
dana perino,2020-07-01,31964
david gregory,2010-01-01,7740
david gregory,2010-02-01,5119
david gregory,2010-03-01,4829
david gregory,2010-04-01,8273
david gregory,2010-05-01,5864
david gregory,2010-06-01,4562
david gregory,2010-07-01,7154
david gregory,2010-08-01,11387
david gregory,2010-09-01,8150
david gregory,2010-10-01,8616
david gregory,2010-11-01,8402
david gregory,2010-12-01,7270
david gregory,2011-01-01,9173
david gregory,2011-02-01,7227
david gregory,2011-03-01,4601
david gregory,2011-04-01,8058
david gregory,2011-05-01,9463
david gregory,2011-06-01,6150
david gregory,2011-07-01,8033
david gregory,2011-08-01,4187
david gregory,2011-09-01,6627
david gregory,2011-10-01,8473
david gregory,2011-11-01,12804
david gregory,2011-12-01,8169
david gregory,2012-01-01,14134
david gregory,2012-02-01,10120
david gregory,2012-03-01,8279
david gregory,2012-04-01,8834
david gregory,2012-05-01,9824
david gregory,2012-06-01,6647
david gregory,2012-07-01,6691
david gregory,2012-08-01,14136
david gregory,2012-09-01,8199
david gregory,2012-10-01,10587
david gregory,2012-11-01,8112
david gregory,2012-12-01,13820
david gregory,2013-01-01,8534
david gregory,2013-02-01,6793
david gregory,2013-03-01,9270
david gregory,2013-04-01,7999
david gregory,2013-05-01,7509
david gregory,2013-06-01,7176
david gregory,2013-07-01,9037
david gregory,2013-08-01,9789
david gregory,2013-09-01,11244
david gregory,2013-10-01,7043
david gregory,2013-11-01,7889
david gregory,2013-12-01,10162
david gregory,2014-01-01,10744
david gregory,2014-02-01,8276
david gregory,2014-03-01,8225
david gregory,2014-04-01,9165
david gregory,2014-05-01,4780
